UTC,pair,price,payout,qtMode,balance,timestamp
2025-06-22T15:24:12.378Z,AUD/CHF OTC,0.4967,92,QT Demo,49949.6,6/22/25 15:24:12
2025-06-22T15:24:22.376Z,AUD/CHF OTC,0.49672,92,QT Demo,49949.6,6/22/25 15:24:22
2025-06-22T15:24:32.376Z,AUD/CHF OTC,0.49679,92,QT Demo,49949.6,6/22/25 15:24:32
2025-06-22T15:24:42.385Z,AUD/CHF OTC,0.49705,92,QT Demo,49949.6,6/22/25 15:24:42
2025-06-22T15:24:52.380Z,AUD/CHF OTC,0.49695,92,QT Demo,49949.6,6/22/25 15:24:52
2025-06-22T15:25:02.382Z,AUD/CHF OTC,0.49727,92,QT Demo,49949.6,6/22/25 15:25:02
2025-06-22T15:25:12.385Z,AUD/CHF OTC,0.49706,92,QT Demo,49949.6,6/22/25 15:25:12
2025-06-22T15:25:22.386Z,AUD/CHF OTC,0.4968,92,QT Demo,49949.6,6/22/25 15:25:22
2025-06-22T15:25:32.387Z,AUD/CHF OTC,0.49696,92,QT Demo,49949.6,6/22/25 15:25:32
2025-06-22T15:25:42.708Z,AUD/CHF OTC,0.49655,92,QT Demo,49949.6,6/22/25 15:25:42
2025-06-22T15:25:53.707Z,AUD/CHF OTC,0.49657,92,QT Demo,49949.6,6/22/25 15:25:53
2025-06-22T15:26:04.707Z,AUD/CHF OTC,0.49678,92,QT Demo,49949.6,6/22/25 15:26:04
2025-06-22T15:26:15.708Z,AUD/CHF OTC,0.49656,92,QT Demo,49949.6,6/22/25 15:26:15
2025-06-22T15:26:26.706Z,AUD/CHF OTC,0.49632,92,QT Demo,49949.6,6/22/25 15:26:26
2025-06-22T15:26:37.704Z,AUD/CHF OTC,0.49647,92,QT Demo,49949.6,6/22/25 15:26:37
2025-06-22T15:26:48.703Z,AUD/CHF OTC,0.49669,92,QT Demo,49949.6,6/22/25 15:26:48
2025-06-22T15:26:58.704Z,AUD/CHF OTC,0.49682,92,QT Demo,49949.6,6/22/25 15:26:58
2025-06-22T15:27:09.700Z,AUD/CHF OTC,0.49658,92,QT Demo,49949.6,6/22/25 15:27:09
2025-06-22T15:27:20.701Z,AUD/CHF OTC,0.49657,92,QT Demo,49949.6,6/22/25 15:27:20
2025-06-22T15:27:31.700Z,AUD/CHF OTC,0.49631,92,QT Demo,49949.6,6/22/25 15:27:31
2025-06-22T15:27:42.699Z,AUD/CHF OTC,0.49632,92,QT Demo,49949.6,6/22/25 15:27:42
2025-06-22T15:27:53.699Z,AUD/CHF OTC,0.49602,92,QT Demo,49949.6,6/22/25 15:27:53
2025-06-22T15:28:03.703Z,AUD/CHF OTC,0.49616,92,QT Demo,49949.6,6/22/25 15:28:03
2025-06-22T15:28:13.706Z,AUD/CHF OTC,0.49614,92,QT Demo,49949.6,6/22/25 15:28:13
2025-06-22T15:28:23.708Z,AUD/CHF OTC,0.49623,92,QT Demo,49949.6,6/22/25 15:28:23
2025-06-22T15:28:33.829Z,AUD/CHF OTC,0.49603,92,QT Demo,49949.6,6/22/25 15:28:33
2025-06-22T15:28:43.831Z,AUD/CHF OTC,0.49579,92,QT Demo,49949.6,6/22/25 15:28:43
2025-06-22T15:28:53.832Z,AUD/CHF OTC,0.49626,92,QT Demo,49949.6,6/22/25 15:28:53
2025-06-22T15:29:03.834Z,AUD/CHF OTC,0.49598,92,QT Demo,49949.6,6/22/25 15:29:03
2025-06-22T15:29:13.855Z,AUD/CHF OTC,0.49572,92,QT Demo,49949.6,6/22/25 15:29:13
2025-06-22T15:29:23.840Z,AUD/CHF OTC,0.49567,92,QT Demo,49949.6,6/22/25 15:29:23
2025-06-22T15:29:33.930Z,AUD/CHF OTC,0.49578,92,QT Demo,49949.6,6/22/25 15:29:33
2025-06-22T15:29:43.930Z,AUD/CHF OTC,0.49625,92,QT Demo,49949.6,6/22/25 15:29:43
2025-06-22T15:29:53.980Z,AUD/CHF OTC,0.4956,92,QT Demo,49949.6,6/22/25 15:29:53
2025-06-22T15:30:03.947Z,AUD/CHF OTC,0.49567,92,QT Demo,49949.6,6/22/25 15:30:03
2025-06-22T15:30:23.951Z,AUD/CHF OTC,0.49527,92,QT Demo,49949.6,6/22/25 15:30:23
2025-06-22T15:30:33.941Z,AUD/CHF OTC,0.49534,92,QT Demo,49949.6,6/22/25 15:30:33
2025-06-22T15:30:43.942Z,AUD/CHF OTC,0.49551,92,QT Demo,49949.6,6/22/25 15:30:43
2025-06-22T15:30:53.944Z,AUD/CHF OTC,0.49537,92,QT Demo,49949.6,6/22/25 15:30:53
2025-06-22T15:31:03.945Z,AUD/CHF OTC,0.4947,92,QT Demo,49949.6,6/22/25 15:31:03
2025-06-22T15:31:13.946Z,AUD/CHF OTC,0.49438,92,QT Demo,49949.6,6/22/25 15:31:13
2025-06-22T15:31:23.948Z,AUD/CHF OTC,0.4944,92,QT Demo,49949.6,6/22/25 15:31:23
2025-06-22T15:31:34.205Z,AUD/CHF OTC,0.4943,92,QT Demo,49949.6,6/22/25 15:31:34
2025-06-22T15:31:44.645Z,AUD/CHF OTC,0.49422,92,QT Demo,49949.6,6/22/25 15:31:44
2025-06-22T15:31:54.644Z,AUD/CHF OTC,0.4942,92,QT Demo,49949.6,6/22/25 15:31:54
2025-06-22T15:32:04.646Z,AUD/CHF OTC,0.49461,92,QT Demo,49949.6,6/22/25 15:32:04
2025-06-22T15:32:14.648Z,AUD/CHF OTC,0.49422,92,QT Demo,49949.6,6/22/25 15:32:14
2025-06-22T15:32:24.648Z,AUD/CHF OTC,0.49427,92,QT Demo,49949.6,6/22/25 15:32:24
2025-06-22T15:32:34.776Z,AUD/CHF OTC,0.49452,92,QT Demo,49949.6,6/22/25 15:32:34
2025-06-22T15:32:44.777Z,AUD/CHF OTC,0.49465,92,QT Demo,49949.6,6/22/25 15:32:44
2025-06-22T15:32:54.780Z,AUD/CHF OTC,0.49444,92,QT Demo,49949.6,6/22/25 15:32:54
2025-06-22T15:33:04.781Z,AUD/CHF OTC,0.49422,92,QT Demo,49949.6,6/22/25 15:33:04
2025-06-22T15:33:14.783Z,AUD/CHF OTC,0.49445,92,QT Demo,49949.6,6/22/25 15:33:14
2025-06-22T15:33:24.787Z,AUD/CHF OTC,0.49421,92,QT Demo,49949.6,6/22/25 15:33:24
2025-06-22T15:33:34.789Z,AUD/CHF OTC,0.49414,92,QT Demo,49949.6,6/22/25 15:33:34
2025-06-22T15:33:44.789Z,AUD/CHF OTC,0.4945,92,QT Demo,49949.6,6/22/25 15:33:44
2025-06-22T15:33:54.792Z,AUD/CHF OTC,0.49435,92,QT Demo,49949.6,6/22/25 15:33:54
2025-06-22T15:34:04.795Z,AUD/CHF OTC,0.49398,92,QT Demo,49949.6,6/22/25 15:34:04
2025-06-22T15:34:14.796Z,AUD/CHF OTC,0.49389,92,QT Demo,49949.6,6/22/25 15:34:14
2025-06-22T15:34:24.798Z,AUD/CHF OTC,0.49418,92,QT Demo,49949.6,6/22/25 15:34:24
2025-06-22T15:34:34.825Z,AUD/CHF OTC,0.49363,92,QT Demo,49949.6,6/22/25 15:34:34
2025-06-22T15:34:44.827Z,AUD/CHF OTC,0.49366,92,QT Demo,49949.6,6/22/25 15:34:44
2025-06-22T15:34:54.829Z,AUD/CHF OTC,0.49329,92,QT Demo,49949.6,6/22/25 15:34:54
2025-06-22T15:35:04.830Z,AUD/CHF OTC,0.49339,92,QT Demo,49949.6,6/22/25 15:35:04
2025-06-22T15:35:14.832Z,AUD/CHF OTC,0.49285,92,QT Demo,49949.6,6/22/25 15:35:14
2025-06-22T15:35:24.833Z,AUD/CHF OTC,0.49298,92,QT Demo,49949.6,6/22/25 15:35:24
2025-06-22T15:35:34.907Z,AUD/CHF OTC,0.49305,92,QT Demo,49949.6,6/22/25 15:35:34
2025-06-22T15:35:44.910Z,AUD/CHF OTC,0.49306,92,QT Demo,49949.6,6/22/25 15:35:44
2025-06-22T15:35:54.911Z,AUD/CHF OTC,0.49312,92,QT Demo,49949.6,6/22/25 15:35:54
2025-06-22T15:36:04.913Z,AUD/CHF OTC,0.49285,92,QT Demo,49949.6,6/22/25 15:36:04
2025-06-22T15:36:14.914Z,AUD/CHF OTC,0.49218,92,QT Demo,49949.6,6/22/25 15:36:14
2025-06-22T15:36:24.916Z,AUD/CHF OTC,0.49187,92,QT Demo,49949.6,6/22/25 15:36:24
2025-06-22T15:36:34.921Z,AUD/CHF OTC,0.49191,92,QT Demo,49949.6,6/22/25 15:36:34
2025-06-22T15:36:44.926Z,AUD/CHF OTC,0.49218,92,QT Demo,49949.6,6/22/25 15:36:44
2025-06-22T15:36:54.933Z,AUD/CHF OTC,0.49187,92,QT Demo,49949.6,6/22/25 15:36:54
2025-06-22T15:37:04.934Z,AUD/CHF OTC,0.49205,92,QT Demo,49949.6,6/22/25 15:37:04
2025-06-22T15:37:15.013Z,AUD/CHF OTC,0.49258,92,QT Demo,49949.6,6/22/25 15:37:15
2025-06-22T15:37:24.974Z,AUD/CHF OTC,0.49259,92,QT Demo,49949.6,6/22/25 15:37:24
2025-06-22T15:37:34.976Z,AUD/CHF OTC,0.49277,92,QT Demo,49949.6,6/22/25 15:37:34
2025-06-22T15:37:44.977Z,AUD/CHF OTC,0.4926,92,QT Demo,49949.6,6/22/25 15:37:44
2025-06-22T15:37:54.978Z,AUD/CHF OTC,0.49234,92,QT Demo,49949.6,6/22/25 15:37:54
2025-06-22T15:38:04.980Z,AUD/CHF OTC,0.49176,92,QT Demo,49949.6,6/22/25 15:38:04
2025-06-22T15:38:14.981Z,AUD/CHF OTC,0.49196,92,QT Demo,49949.6,6/22/25 15:38:14
2025-06-22T15:38:24.983Z,AUD/CHF OTC,0.49173,92,QT Demo,49949.6,6/22/25 15:38:24
2025-06-22T15:38:34.984Z,AUD/CHF OTC,0.49136,92,QT Demo,49949.6,6/22/25 15:38:34
2025-06-22T15:38:44.999Z,AUD/CHF OTC,0.49103,92,QT Demo,49949.6,6/22/25 15:38:44
2025-06-22T15:38:54.999Z,AUD/CHF OTC,0.49131,92,QT Demo,49949.6,6/22/25 15:38:54
2025-06-22T15:39:05.001Z,AUD/CHF OTC,0.49148,92,QT Demo,49949.6,6/22/25 15:39:05
2025-06-22T15:39:15.004Z,AUD/CHF OTC,0.4916,92,QT Demo,49949.6,6/22/25 15:39:15
2025-06-22T15:39:25.007Z,AUD/CHF OTC,0.49172,92,QT Demo,49949.6,6/22/25 15:39:25
2025-06-22T15:39:35.039Z,AUD/CHF OTC,0.49158,92,QT Demo,49949.6,6/22/25 15:39:35
2025-06-22T15:39:45.038Z,AUD/CHF OTC,0.49167,92,QT Demo,49949.6,6/22/25 15:39:45
2025-06-22T15:39:55.040Z,AUD/CHF OTC,0.49179,92,QT Demo,49949.6,6/22/25 15:39:55
2025-06-22T15:40:05.043Z,AUD/CHF OTC,0.4916,92,QT Demo,49949.6,6/22/25 15:40:05
2025-06-22T15:40:15.044Z,AUD/CHF OTC,0.4917,92,QT Demo,49949.6,6/22/25 15:40:15
2025-06-22T15:40:25.045Z,AUD/CHF OTC,0.49191,92,QT Demo,49949.6,6/22/25 15:40:25
2025-06-22T15:40:35.047Z,AUD/CHF OTC,0.49169,92,QT Demo,49949.6,6/22/25 15:40:35
2025-06-22T15:40:45.060Z,AUD/CHF OTC,0.49131,92,QT Demo,49949.6,6/22/25 15:40:45
2025-06-22T15:40:55.144Z,AUD/CHF OTC,0.49126,92,QT Demo,49949.6,6/22/25 15:40:55
2025-06-22T15:41:05.142Z,AUD/CHF OTC,0.49161,92,QT Demo,49949.6,6/22/25 15:41:05
2025-06-22T15:41:15.144Z,AUD/CHF OTC,0.49163,92,QT Demo,49949.6,6/22/25 15:41:15
2025-06-22T15:41:25.146Z,AUD/CHF OTC,0.49148,92,QT Demo,49949.6,6/22/25 15:41:25
2025-06-22T15:41:35.401Z,AUD/CHF OTC,0.49127,92,QT Demo,49949.6,6/22/25 15:41:35
2025-06-22T15:41:45.401Z,AUD/CHF OTC,0.49109,92,QT Demo,49949.6,6/22/25 15:41:45
2025-06-22T15:41:55.402Z,AUD/CHF OTC,0.49079,92,QT Demo,49949.6,6/22/25 15:41:55
2025-06-22T15:42:05.406Z,AUD/CHF OTC,0.49116,92,QT Demo,49949.6,6/22/25 15:42:05
2025-06-22T15:42:15.409Z,AUD/CHF OTC,0.49157,92,QT Demo,49949.6,6/22/25 15:42:15
2025-06-22T15:42:25.411Z,AUD/CHF OTC,0.49194,92,QT Demo,49949.6,6/22/25 15:42:25
2025-06-22T15:42:35.412Z,AUD/CHF OTC,0.49193,92,QT Demo,49949.6,6/22/25 15:42:35
2025-06-22T15:42:45.415Z,AUD/CHF OTC,0.49173,92,QT Demo,49949.6,6/22/25 15:42:45
2025-06-22T15:42:55.417Z,AUD/CHF OTC,0.4916,92,QT Demo,49949.6,6/22/25 15:42:55
2025-06-22T15:43:05.418Z,AUD/CHF OTC,0.49162,92,QT Demo,49949.6,6/22/25 15:43:05
2025-06-22T15:43:15.420Z,AUD/CHF OTC,0.49174,92,QT Demo,49949.6,6/22/25 15:43:15
2025-06-22T15:43:25.425Z,AUD/CHF OTC,0.49196,92,QT Demo,49949.6,6/22/25 15:43:25
2025-06-22T15:43:35.425Z,AUD/CHF OTC,0.49181,92,QT Demo,49949.6,6/22/25 15:43:35
2025-06-22T15:43:45.426Z,AUD/CHF OTC,0.49161,92,QT Demo,49949.6,6/22/25 15:43:45
2025-06-22T15:43:55.428Z,AUD/CHF OTC,0.49128,92,QT Demo,49949.6,6/22/25 15:43:55
2025-06-22T15:44:05.428Z,AUD/CHF OTC,0.49099,92,QT Demo,49949.6,6/22/25 15:44:05
2025-06-22T15:44:15.430Z,AUD/CHF OTC,0.49173,92,QT Demo,49949.6,6/22/25 15:44:15
2025-06-22T15:44:25.433Z,AUD/CHF OTC,0.49208,92,QT Demo,49949.6,6/22/25 15:44:25
2025-06-22T15:44:35.435Z,AUD/CHF OTC,0.49187,92,QT Demo,49949.6,6/22/25 15:44:35
2025-06-22T15:44:45.436Z,AUD/CHF OTC,0.49163,92,QT Demo,49949.6,6/22/25 15:44:45
2025-06-22T15:44:55.438Z,AUD/CHF OTC,0.4918,92,QT Demo,49949.6,6/22/25 15:44:55
2025-06-22T15:45:05.440Z,AUD/CHF OTC,0.49148,92,QT Demo,49949.6,6/22/25 15:45:05
2025-06-22T15:45:15.441Z,AUD/CHF OTC,0.49088,92,QT Demo,49949.6,6/22/25 15:45:15
2025-06-22T15:45:25.447Z,AUD/CHF OTC,0.49093,92,QT Demo,49949.6,6/22/25 15:45:25
2025-06-22T15:45:35.446Z,AUD/CHF OTC,0.49104,92,QT Demo,49949.6,6/22/25 15:45:35
2025-06-22T15:45:45.446Z,AUD/CHF OTC,0.4911,92,QT Demo,49949.6,6/22/25 15:45:45
2025-06-22T15:45:55.448Z,AUD/CHF OTC,0.49139,92,QT Demo,49949.6,6/22/25 15:45:55
2025-06-22T15:46:05.449Z,AUD/CHF OTC,0.4908,92,QT Demo,49949.6,6/22/25 15:46:05
2025-06-22T15:46:15.450Z,AUD/CHF OTC,0.49104,92,QT Demo,49949.6,6/22/25 15:46:15
2025-06-22T15:46:25.452Z,AUD/CHF OTC,0.49079,92,QT Demo,49949.6,6/22/25 15:46:25
2025-06-22T15:46:35.453Z,AUD/CHF OTC,0.49102,92,QT Demo,49949.6,6/22/25 15:46:35
2025-06-22T15:46:45.456Z,AUD/CHF OTC,0.49105,92,QT Demo,49949.6,6/22/25 15:46:45
2025-06-22T15:46:55.459Z,AUD/CHF OTC,0.49139,92,QT Demo,49949.6,6/22/25 15:46:55
2025-06-22T15:47:05.462Z,AUD/CHF OTC,0.49153,92,QT Demo,49949.6,6/22/25 15:47:05
2025-06-22T15:47:15.466Z,AUD/CHF OTC,0.49132,92,QT Demo,49949.6,6/22/25 15:47:15
2025-06-22T15:47:25.470Z,AUD/CHF OTC,0.49165,92,QT Demo,49949.6,6/22/25 15:47:25
2025-06-22T15:47:35.475Z,AUD/CHF OTC,0.49145,92,QT Demo,49949.6,6/22/25 15:47:35
2025-06-22T15:47:45.478Z,AUD/CHF OTC,0.49157,92,QT Demo,49949.6,6/22/25 15:47:45
2025-06-22T15:47:55.480Z,AUD/CHF OTC,0.49154,92,QT Demo,49949.6,6/22/25 15:47:55
2025-06-22T15:48:05.481Z,AUD/CHF OTC,0.49119,92,QT Demo,49949.6,6/22/25 15:48:05
2025-06-22T15:48:15.482Z,AUD/CHF OTC,0.49095,92,QT Demo,49949.6,6/22/25 15:48:15
2025-06-22T15:48:25.483Z,AUD/CHF OTC,0.4909,92,QT Demo,49949.6,6/22/25 15:48:25
2025-06-22T15:48:35.486Z,AUD/CHF OTC,0.49065,92,QT Demo,49949.6,6/22/25 15:48:35
2025-06-22T15:48:45.488Z,AUD/CHF OTC,0.49095,92,QT Demo,49949.6,6/22/25 15:48:45
2025-06-22T15:48:55.490Z,AUD/CHF OTC,0.49078,92,QT Demo,49949.6,6/22/25 15:48:55
2025-06-22T15:49:05.493Z,AUD/CHF OTC,0.49081,92,QT Demo,49949.6,6/22/25 15:49:05
2025-06-22T15:49:15.495Z,AUD/CHF OTC,0.49061,92,QT Demo,49949.6,6/22/25 15:49:15
2025-06-22T15:49:25.498Z,AUD/CHF OTC,0.49054,92,QT Demo,49949.6,6/22/25 15:49:25
2025-06-22T15:49:35.500Z,AUD/CHF OTC,0.49056,92,QT Demo,49949.6,6/22/25 15:49:35
2025-06-22T15:49:45.502Z,AUD/CHF OTC,0.49034,92,QT Demo,49949.6,6/22/25 15:49:45
2025-06-22T15:49:55.504Z,AUD/CHF OTC,0.49048,92,QT Demo,49949.6,6/22/25 15:49:55
2025-06-22T15:50:05.509Z,AUD/CHF OTC,0.49054,92,QT Demo,49949.6,6/22/25 15:50:05
2025-06-22T15:50:15.509Z,AUD/CHF OTC,0.49065,92,QT Demo,49949.6,6/22/25 15:50:15
2025-06-22T15:50:25.511Z,AUD/CHF OTC,0.49067,92,QT Demo,49949.6,6/22/25 15:50:25
2025-06-22T15:50:35.619Z,AUD/CHF OTC,0.49076,92,QT Demo,49949.6,6/22/25 15:50:35
2025-06-22T15:50:45.621Z,AUD/CHF OTC,0.49049,92,QT Demo,49949.6,6/22/25 15:50:45
2025-06-22T15:50:55.621Z,AUD/CHF OTC,0.49026,92,QT Demo,49949.6,6/22/25 15:50:55
2025-06-22T15:51:05.624Z,AUD/CHF OTC,0.49024,92,QT Demo,49949.6,6/22/25 15:51:05
2025-06-22T15:51:15.630Z,AUD/CHF OTC,0.49054,92,QT Demo,49949.6,6/22/25 15:51:15
2025-06-22T15:51:25.633Z,AUD/CHF OTC,0.49028,92,QT Demo,49949.6,6/22/25 15:51:25
2025-06-22T15:51:35.634Z,AUD/CHF OTC,0.49015,92,QT Demo,49949.6,6/22/25 15:51:35
2025-06-22T15:51:45.638Z,AUD/CHF OTC,0.49003,92,QT Demo,49949.6,6/22/25 15:51:45
2025-06-22T15:51:55.641Z,AUD/CHF OTC,0.49005,92,QT Demo,49949.6,6/22/25 15:51:55
2025-06-22T15:52:05.639Z,AUD/CHF OTC,0.48956,92,QT Demo,49949.6,6/22/25 15:52:05
2025-06-22T15:52:15.642Z,AUD/CHF OTC,0.48963,92,QT Demo,49949.6,6/22/25 15:52:15
2025-06-22T15:52:25.644Z,AUD/CHF OTC,0.49013,92,QT Demo,49949.6,6/22/25 15:52:25
2025-06-22T15:52:35.646Z,AUD/CHF OTC,0.48955,92,QT Demo,49949.6,6/22/25 15:52:35
2025-06-22T15:52:45.649Z,AUD/CHF OTC,0.4897,92,QT Demo,49949.6,6/22/25 15:52:45
2025-06-22T15:52:55.652Z,AUD/CHF OTC,0.48986,92,QT Demo,49949.6,6/22/25 15:52:55
2025-06-22T15:53:05.655Z,AUD/CHF OTC,0.48956,92,QT Demo,49949.6,6/22/25 15:53:05
2025-06-22T15:53:15.659Z,AUD/CHF OTC,0.48938,92,QT Demo,49949.6,6/22/25 15:53:15
2025-06-22T15:53:25.660Z,AUD/CHF OTC,0.48941,92,QT Demo,49949.6,6/22/25 15:53:25
2025-06-22T15:53:35.661Z,AUD/CHF OTC,0.48963,92,QT Demo,49949.6,6/22/25 15:53:35
2025-06-22T15:53:45.665Z,AUD/CHF OTC,0.48995,92,QT Demo,49949.6,6/22/25 15:53:45
2025-06-22T15:53:55.666Z,AUD/CHF OTC,0.48994,92,QT Demo,49949.6,6/22/25 15:53:55
2025-06-22T15:54:05.669Z,AUD/CHF OTC,0.48938,92,QT Demo,49949.6,6/22/25 15:54:05
2025-06-22T15:54:15.670Z,AUD/CHF OTC,0.48975,92,QT Demo,49949.6,6/22/25 15:54:15
2025-06-22T15:54:25.672Z,AUD/CHF OTC,0.48988,92,QT Demo,49949.6,6/22/25 15:54:25
2025-06-22T15:54:35.675Z,AUD/CHF OTC,0.48983,92,QT Demo,49949.6,6/22/25 15:54:35
2025-06-22T15:54:45.678Z,AUD/CHF OTC,0.48987,92,QT Demo,49949.6,6/22/25 15:54:45
2025-06-22T15:54:55.681Z,AUD/CHF OTC,0.48967,92,QT Demo,49949.6,6/22/25 15:54:55
2025-06-22T15:55:05.688Z,AUD/CHF OTC,0.48999,92,QT Demo,49949.6,6/22/25 15:55:05
2025-06-22T15:55:15.688Z,AUD/CHF OTC,0.48984,92,QT Demo,49949.6,6/22/25 15:55:15
2025-06-22T15:55:25.691Z,AUD/CHF OTC,0.48992,92,QT Demo,49949.6,6/22/25 15:55:25
2025-06-22T15:55:35.691Z,AUD/CHF OTC,0.48966,92,QT Demo,49949.6,6/22/25 15:55:35
2025-06-22T15:55:45.693Z,AUD/CHF OTC,0.49005,92,QT Demo,49949.6,6/22/25 15:55:45
2025-06-22T15:55:55.695Z,AUD/CHF OTC,0.49043,92,QT Demo,49949.6,6/22/25 15:55:55
2025-06-22T15:56:05.698Z,AUD/CHF OTC,0.49061,92,QT Demo,49949.6,6/22/25 15:56:05
2025-06-22T15:56:15.701Z,AUD/CHF OTC,0.49047,92,QT Demo,49949.6,6/22/25 15:56:15
2025-06-22T15:56:25.701Z,AUD/CHF OTC,0.49034,92,QT Demo,49949.6,6/22/25 15:56:25
2025-06-22T15:56:35.703Z,AUD/CHF OTC,0.49058,92,QT Demo,49949.6,6/22/25 15:56:35
2025-06-22T15:56:45.704Z,AUD/CHF OTC,0.49009,92,QT Demo,49949.6,6/22/25 15:56:45
2025-06-22T15:56:55.704Z,AUD/CHF OTC,0.48998,92,QT Demo,49949.6,6/22/25 15:56:55
2025-06-22T15:57:05.707Z,AUD/CHF OTC,0.49012,92,QT Demo,49949.6,6/22/25 15:57:05
2025-06-22T15:57:15.710Z,AUD/CHF OTC,0.49045,92,QT Demo,49949.6,6/22/25 15:57:15
2025-06-22T15:57:25.714Z,AUD/CHF OTC,0.49063,92,QT Demo,49949.6,6/22/25 15:57:25
2025-06-22T15:57:35.716Z,AUD/CHF OTC,0.49042,92,QT Demo,49949.6,6/22/25 15:57:35
2025-06-22T15:57:45.716Z,AUD/CHF OTC,0.49024,92,QT Demo,49949.6,6/22/25 15:57:45
2025-06-22T15:57:55.719Z,AUD/CHF OTC,0.49035,92,QT Demo,49949.6,6/22/25 15:57:55
2025-06-22T15:58:05.719Z,AUD/CHF OTC,0.49083,92,QT Demo,49949.6,6/22/25 15:58:05
2025-06-22T15:58:15.720Z,AUD/CHF OTC,0.49094,92,QT Demo,49949.6,6/22/25 15:58:15
2025-06-22T15:58:25.721Z,AUD/CHF OTC,0.49131,92,QT Demo,49949.6,6/22/25 15:58:25
2025-06-22T15:58:35.723Z,AUD/CHF OTC,0.4917,92,QT Demo,49949.6,6/22/25 15:58:35
2025-06-22T15:58:45.725Z,AUD/CHF OTC,0.4921,92,QT Demo,49949.6,6/22/25 15:58:45
2025-06-22T15:58:55.727Z,AUD/CHF OTC,0.49219,92,QT Demo,49949.6,6/22/25 15:58:55
2025-06-22T15:59:05.731Z,AUD/CHF OTC,0.49273,92,QT Demo,49949.6,6/22/25 15:59:05
2025-06-22T15:59:15.731Z,AUD/CHF OTC,0.49216,92,QT Demo,49949.6,6/22/25 15:59:15
2025-06-22T15:59:25.733Z,AUD/CHF OTC,0.49283,92,QT Demo,49949.6,6/22/25 15:59:25
2025-06-22T15:59:35.736Z,AUD/CHF OTC,0.49271,92,QT Demo,49949.6,6/22/25 15:59:35
2025-06-22T15:59:45.737Z,AUD/CHF OTC,0.49248,92,QT Demo,49949.6,6/22/25 15:59:45
2025-06-22T15:59:55.737Z,AUD/CHF OTC,0.49302,92,QT Demo,49949.6,6/22/25 15:59:55
2025-06-22T16:00:05.740Z,AUD/CHF OTC,0.49305,92,QT Demo,49949.6,6/22/25 16:00:05
2025-06-22T16:00:15.742Z,AUD/CHF OTC,0.49287,92,QT Demo,49949.6,6/22/25 16:00:15
2025-06-22T16:00:25.745Z,AUD/CHF OTC,0.49274,92,QT Demo,49949.6,6/22/25 16:00:25
2025-06-22T16:00:35.748Z,AUD/CHF OTC,0.49249,92,QT Demo,49949.6,6/22/25 16:00:35
2025-06-22T16:00:45.750Z,AUD/CHF OTC,0.49279,92,QT Demo,49949.6,6/22/25 16:00:45
2025-06-22T16:00:55.752Z,AUD/CHF OTC,0.4931,92,QT Demo,49949.6,6/22/25 16:00:55
2025-06-22T16:01:05.754Z,AUD/CHF OTC,0.49349,92,QT Demo,49949.6,6/22/25 16:01:05
2025-06-22T16:01:15.755Z,AUD/CHF OTC,0.49388,92,QT Demo,49949.6,6/22/25 16:01:15
2025-06-22T16:01:25.756Z,AUD/CHF OTC,0.49418,92,QT Demo,49949.6,6/22/25 16:01:25
2025-06-22T16:01:35.760Z,AUD/CHF OTC,0.49412,92,QT Demo,49949.6,6/22/25 16:01:35
2025-06-22T16:01:45.763Z,AUD/CHF OTC,0.49398,92,QT Demo,49949.6,6/22/25 16:01:45
2025-06-22T16:01:55.768Z,AUD/CHF OTC,0.49355,92,QT Demo,49949.6,6/22/25 16:01:55
2025-06-22T16:02:05.769Z,AUD/CHF OTC,0.49413,92,QT Demo,49949.6,6/22/25 16:02:05
2025-06-22T16:02:15.771Z,AUD/CHF OTC,0.4937,92,QT Demo,49949.6,6/22/25 16:02:15
2025-06-22T16:02:25.772Z,AUD/CHF OTC,0.49405,92,QT Demo,49949.6,6/22/25 16:02:25
2025-06-22T16:02:35.774Z,AUD/CHF OTC,0.49474,92,QT Demo,49949.6,6/22/25 16:02:35
2025-06-22T16:02:45.777Z,AUD/CHF OTC,0.49471,92,QT Demo,49949.6,6/22/25 16:02:45
2025-06-22T16:02:55.781Z,AUD/CHF OTC,0.49392,92,QT Demo,49949.6,6/22/25 16:02:55
2025-06-22T16:03:05.784Z,AUD/CHF OTC,0.49386,92,QT Demo,49949.6,6/22/25 16:03:05
2025-06-22T16:03:15.786Z,AUD/CHF OTC,0.4937,92,QT Demo,49949.6,6/22/25 16:03:15
2025-06-22T16:03:25.787Z,AUD/CHF OTC,0.49407,92,QT Demo,49949.6,6/22/25 16:03:25
2025-06-22T16:03:35.790Z,AUD/CHF OTC,0.49358,92,QT Demo,49949.6,6/22/25 16:03:35
2025-06-22T16:03:45.791Z,AUD/CHF OTC,0.49382,92,QT Demo,49949.6,6/22/25 16:03:45
2025-06-22T16:03:55.797Z,AUD/CHF OTC,0.49409,92,QT Demo,49949.6,6/22/25 16:03:55
2025-06-22T16:04:05.797Z,AUD/CHF OTC,0.49387,92,QT Demo,49949.6,6/22/25 16:04:05
2025-06-22T16:04:15.800Z,AUD/CHF OTC,0.49395,92,QT Demo,49949.6,6/22/25 16:04:15
2025-06-22T16:04:25.800Z,AUD/CHF OTC,0.49368,92,QT Demo,49949.6,6/22/25 16:04:25
