timestamp,userName,pair,price,payout,qtMode,balance
7/4/25 0:00:09,Joel2,EUR/USD OTC,1.17117,92,QT Demo,46992.12
7/4/25 0:00:19,Joel2,EUR/USD OTC,1.17122,92,QT Demo,46993.04
7/4/25 0:00:29,Joel2,EUR/USD OTC,1.17114,92,QT Demo,46993.96
7/4/25 0:00:39,Joel2,EUR/USD OTC,1.17105,92,QT Demo,46995.88
7/4/25 0:00:49,Joel2,EUR/USD OTC,1.17114,92,QT Demo,46993.88
7/4/25 0:00:59,Joel2,EUR/USD OTC,1.17118,92,QT Demo,46995.8
7/4/25 0:01:09,Joel2,EUR/USD OTC,1.17117,92,QT Demo,46993.8
7/4/25 0:01:19,Joel2,EUR/USD OTC,1.17123,92,QT Demo,46995.72
7/4/25 0:01:29,Joel2,EUR/USD OTC,1.17112,92,QT Demo,46994.72
7/4/25 0:01:39,Joel2,EUR/USD OTC,1.17104,92,QT Demo,46993.72
7/4/25 0:01:49,Joel2,EUR/USD OTC,1.17092,92,QT Demo,46992.72
7/4/25 0:01:59,Joel2,EUR/USD OTC,1.17096,92,QT Demo,46991.72
7/4/25 0:02:09,Joel2,EUR/USD OTC,1.17097,92,QT Demo,46990.72
7/4/25 0:02:19,Joel2,EUR/USD OTC,1.17099,92,QT Demo,46989.72
7/4/25 0:02:29,Joel2,EUR/USD OTC,1.17084,92,QT Demo,46988.72
7/4/25 0:02:39,Joel2,EUR/USD OTC,1.17087,92,QT Demo,46987.72
7/4/25 0:02:49,Joel2,EUR/USD OTC,1.17093,92,QT Demo,46986.72
7/4/25 0:02:59,Joel2,EUR/USD OTC,1.17086,92,QT Demo,46985.72
7/4/25 0:03:10,Joel2,EUR/USD OTC,1.17083,92,QT Demo,46984.72
7/4/25 0:03:19,Joel2,EUR/USD OTC,1.1708,92,QT Demo,46983.72
7/4/25 0:03:29,Joel2,EUR/USD OTC,1.17082,92,QT Demo,46982.72
7/4/25 0:03:39,Joel2,EUR/USD OTC,1.17068,92,QT Demo,46981.72
7/4/25 0:03:49,Joel2,EUR/USD OTC,1.17058,92,QT Demo,46980.72
7/4/25 0:03:59,Joel2,EUR/USD OTC,1.17059,92,QT Demo,46979.72
7/4/25 0:04:09,Joel2,EUR/USD OTC,1.17032,92,QT Demo,46978.72
7/4/25 0:04:19,Joel2,EUR/USD OTC,1.17024,92,QT Demo,46977.72
7/4/25 0:04:29,Joel2,EUR/USD OTC,1.17028,92,QT Demo,46976.72
7/4/25 0:04:39,Joel2,EUR/USD OTC,1.17013,92,QT Demo,46975.72
7/4/25 0:04:49,Joel2,EUR/USD OTC,1.17015,92,QT Demo,46974.72
7/4/25 0:04:59,Joel2,EUR/USD OTC,1.17024,92,QT Demo,46973.72
7/4/25 0:05:09,Joel2,EUR/USD OTC,1.17023,92,QT Demo,46972.72
7/4/25 0:05:19,Joel2,EUR/USD OTC,1.17016,92,QT Demo,46971.72
7/4/25 0:05:29,Joel2,EUR/USD OTC,1.17015,92,QT Demo,46970.72
7/4/25 0:05:39,Joel2,EUR/USD OTC,1.17024,92,QT Demo,46968.72
7/4/25 0:05:49,Joel2,EUR/USD OTC,1.17005,92,QT Demo,46970.64
7/4/25 0:05:59,Joel2,EUR/USD OTC,1.16997,92,QT Demo,46969.64
7/4/25 0:06:09,Joel2,EUR/USD OTC,1.17005,92,QT Demo,46968.64
7/4/25 0:06:19,Joel2,EUR/USD OTC,1.16996,92,QT Demo,46967.64
7/4/25 0:06:29,Joel2,EUR/USD OTC,1.17012,92,QT Demo,46966.64
