timestamp,userName,pair,price,payout,qtMode,balance
6/28/25 0:00:08,PC,AUD/USD OTC,0.67954,92,QT Demo,48206.74
6/28/25 0:00:18,PC,AUD/USD OTC,0.6795,92,QT Demo,48207.66
6/28/25 0:00:28,PC,AUD/USD OTC,0.67956,92,QT Demo,48208.58
6/28/25 0:00:38,PC,AUD/USD OTC,0.67951,92,QT Demo,48209.5
6/28/25 0:00:48,PC,AUD/USD OTC,0.67931,92,QT Demo,48210.42
6/28/25 0:00:58,PC,AUD/USD OTC,0.67939,92,QT Demo,48210.42
6/28/25 0:01:08,PC,AUD/USD OTC,0.67941,92,QT Demo,48211.34
6/28/25 0:01:18,PC,AUD/USD OTC,0.67931,92,QT Demo,48210.34
6/28/25 0:01:28,PC,AUD/USD OTC,0.67942,92,QT Demo,48209.34
6/28/25 0:01:38,PC,AUD/USD OTC,0.67933,92,QT Demo,48208.34
6/28/25 0:01:48,PC,AUD/USD OTC,0.67932,92,QT Demo,48207.34
6/28/25 0:01:58,PC,AUD/USD OTC,0.67943,92,QT Demo,48208.26
6/28/25 0:02:08,PC,AUD/USD OTC,0.67936,92,QT Demo,48207.26
6/28/25 0:02:18,PC,AUD/USD OTC,0.67925,92,QT Demo,48206.26
6/28/25 0:02:28,PC,AUD/USD OTC,0.67924,92,QT Demo,48205.26
6/28/25 0:02:38,PC,AUD/USD OTC,0.67915,92,QT Demo,48204.26
6/28/25 0:02:49,PC,AUD/USD OTC,0.67929,92,QT Demo,48203.26
6/28/25 0:02:58,PC,AUD/USD OTC,0.67926,92,QT Demo,48204.18
6/28/25 0:03:08,PC,AUD/USD OTC,0.67913,92,QT Demo,48203.18
6/28/25 0:03:18,PC,AUD/USD OTC,0.67897,92,QT Demo,48202.18
6/28/25 0:03:29,PC,AUD/USD OTC,0.67907,92,QT Demo,48201.18
6/28/25 0:03:38,PC,AUD/USD OTC,0.67912,92,QT Demo,48200.18
6/28/25 0:03:48,PC,AUD/USD OTC,0.67891,92,QT Demo,48199.18
6/28/25 0:03:58,PC,AUD/USD OTC,0.67915,92,QT Demo,48198.18
6/28/25 0:04:08,PC,AUD/USD OTC,0.67904,92,QT Demo,48197.18
6/28/25 0:04:18,PC,AUD/USD OTC,0.67912,92,QT Demo,48196.18
6/28/25 0:04:29,PC,AUD/USD OTC,0.67925,92,QT Demo,48197.1
6/28/25 0:04:38,PC,AUD/USD OTC,0.67946,92,QT Demo,48198.02
6/28/25 0:04:48,PC,AUD/USD OTC,0.67971,92,QT Demo,48198.94
6/28/25 0:04:58,PC,AUD/USD OTC,0.67968,92,QT Demo,48199.86
6/28/25 0:05:08,PC,AUD/USD OTC,0.6796,92,QT Demo,48200.78
6/28/25 0:05:18,PC,AUD/USD OTC,0.6797,92,QT Demo,48201.7
6/28/25 0:05:28,PC,AUD/USD OTC,0.67963,92,QT Demo,48202.62
6/28/25 0:05:38,PC,AUD/USD OTC,0.67968,92,QT Demo,48203.54
6/28/25 0:05:49,PC,AUD/USD OTC,0.67966,92,QT Demo,48204.46
6/28/25 0:05:59,PC,AUD/USD OTC,0.67937,92,QT Demo,48203.46
6/28/25 0:06:09,PC,AUD/USD OTC,0.67949,92,QT Demo,48202.46
6/28/25 0:06:19,PC,AUD/USD OTC,0.67943,92,QT Demo,48201.46
6/28/25 0:06:29,PC,AUD/USD OTC,0.67943,92,QT Demo,48200.46
6/28/25 0:06:39,PC,AUD/USD OTC,0.67929,92,QT Demo,48199.46
6/28/25 0:06:49,PC,AUD/USD OTC,0.67946,92,QT Demo,48198.46
6/28/25 0:06:59,PC,AUD/USD OTC,0.6793,92,QT Demo,48197.46
6/28/25 0:07:09,PC,AUD/USD OTC,0.67927,92,QT Demo,48196.46
6/28/25 0:07:19,PC,AUD/USD OTC,0.67925,92,QT Demo,48195.46
6/28/25 0:07:29,PC,AUD/USD OTC,0.67917,92,QT Demo,48194.46
6/28/25 0:07:39,PC,AUD/USD OTC,0.67918,92,QT Demo,48193.46
6/28/25 0:07:49,PC,AUD/USD OTC,0.67921,92,QT Demo,48192.46
6/28/25 0:07:59,PC,AUD/USD OTC,0.67926,92,QT Demo,48191.46
