timestamp,userName,pair,price,payout,qtMode,balance
6/27/25 11:59:20,Blade,AUD/CAD OTC,0.75745,86,QT Demo,48841.62
6/27/25 11:59:27,Blade,AUD/CAD OTC,0.75751,86,QT Demo,48842.48
6/27/25 11:59:37,Blade,AUD/CAD OTC,0.75731,86,QT Demo,48843.34
6/27/25 11:59:47,Blade,AUD/CAD OTC,0.75703,86,QT Demo,48842.34
6/27/25 11:59:58,Blade,AUD/CAD OTC,0.75734,86,QT Demo,48841.34
6/27/25 12:00:08,Blade,AUD/CAD OTC,0.75729,86,QT Demo,48840.34
6/27/25 12:00:18,Blade,AUD/CAD OTC,0.75717,86,QT Demo,48839.34
6/27/25 12:00:31,Blade,AUD/CAD OTC,0.75706,86,QT Demo,48839.34
6/27/25 12:00:38,Blade,AUD/CAD OTC,0.75754,86,QT Demo,48838.34
6/27/25 12:00:48,Blade,AUD/CAD OTC,0.75754,86,QT Demo,48837.34
6/27/25 12:00:58,Blade,AUD/CAD OTC,0.7575,86,QT Demo,48836.34
6/27/25 12:01:08,Blade,AUD/CAD OTC,0.75718,86,QT Demo,48837.2
6/27/25 12:01:18,Blade,AUD/CAD OTC,0.75753,86,QT Demo,48839.92
6/27/25 12:01:28,Blade,AUD/CAD OTC,0.75804,86,QT Demo,48840.78
6/27/25 12:01:41,Blade,AUD/CAD OTC,0.75764,86,QT Demo,48841.64
6/27/25 12:01:48,Blade,AUD/CAD OTC,0.75748,86,QT Demo,48842.5
6/27/25 12:01:58,Blade,AUD/CAD OTC,0.75753,86,QT Demo,48843.36
6/27/25 12:02:08,Blade,AUD/CAD OTC,0.75763,86,QT Demo,48845.22
6/27/25 12:02:18,Blade,AUD/CAD OTC,0.75827,86,QT Demo,48843.22
6/27/25 12:02:28,Blade,AUD/CAD OTC,0.75815,86,QT Demo,48844.08
6/27/25 12:02:38,Blade,AUD/CAD OTC,0.7578,86,QT Demo,48845.94
6/27/25 12:02:51,Blade,AUD/CAD OTC,0.75828,86,QT Demo,48843.94
6/27/25 12:02:58,Blade,AUD/CAD OTC,0.75861,86,QT Demo,48844.8
6/27/25 12:03:08,Blade,AUD/CAD OTC,0.75853,86,QT Demo,48846.66
6/27/25 12:03:18,Blade,AUD/CAD OTC,0.75814,86,QT Demo,48845.66
6/27/25 12:03:28,Blade,AUD/CAD OTC,0.75785,85,QT Demo,48849.38
6/27/25 12:03:38,Blade,AUD/CAD OTC,0.75811,85,QT Demo,48848.38
6/27/25 12:03:48,Blade,AUD/CAD OTC,0.75806,85,QT Demo,48846.38
6/27/25 12:04:00,Blade,AUD/CAD OTC,0.75771,85,QT Demo,48848.24
6/27/25 12:04:18,Blade,AUD/CAD OTC,0.75772,85,QT Demo,48846.24
6/27/25 12:04:28,Blade,AUD/CAD OTC,0.75817,85,QT Demo,48844.24
6/27/25 12:04:38,Blade,AUD/CAD OTC,0.75794,85,QT Demo,48845.1
6/27/25 12:04:48,Blade,AUD/CAD OTC,0.75754,85,QT Demo,48846.95
6/27/25 12:04:58,Blade,AUD/CAD OTC,0.75765,85,QT Demo,48845.95
6/27/25 12:05:10,Blade,AUD/CAD OTC,0.75753,85,QT Demo,48843.95
6/27/25 12:05:18,Blade,AUD/CAD OTC,0.75782,85,QT Demo,48845.8
6/27/25 12:05:28,Blade,AUD/CAD OTC,0.75737,86,QT Demo,48844.8
6/27/25 12:05:38,Blade,AUD/CAD OTC,0.75715,86,QT Demo,48843.8
6/27/25 12:05:48,Blade,AUD/CAD OTC,0.75765,86,QT Demo,48842.8
6/27/25 12:05:58,Blade,AUD/CAD OTC,0.75762,86,QT Demo,48840.8
6/27/25 12:06:08,Blade,AUD/CAD OTC,0.75813,86,QT Demo,48842.65
6/27/25 12:06:21,Blade,AUD/CAD OTC,0.75765,86,QT Demo,48840.65
6/27/25 12:06:28,Blade,AUD/CAD OTC,0.75802,85,QT Demo,48842.5
6/27/25 12:06:38,Blade,AUD/CAD OTC,0.75781,85,QT Demo,48840.5
6/27/25 12:06:48,Blade,AUD/CAD OTC,0.75778,85,QT Demo,48841.36
6/27/25 12:06:58,Blade,AUD/CAD OTC,0.7577,85,QT Demo,48842.22
6/27/25 12:07:08,Blade,AUD/CAD OTC,0.75787,85,QT Demo,48843.08
6/27/25 12:07:18,Blade,AUD/CAD OTC,0.7578,85,QT Demo,48843.94
6/27/25 12:07:31,Blade,AUD/CAD OTC,0.75786,85,QT Demo,48844.8
6/27/25 12:07:38,Blade,AUD/CAD OTC,0.75804,85,QT Demo,48845.66
6/27/25 12:07:48,Blade,AUD/CAD OTC,0.75812,85,QT Demo,48846.51
6/27/25 12:07:58,Blade,AUD/CAD OTC,0.75782,85,QT Demo,48847.36
6/27/25 12:08:08,Blade,AUD/CAD OTC,0.75762,85,QT Demo,48849.21
6/27/25 12:08:18,Blade,AUD/CAD OTC,0.75754,85,QT Demo,48848.21
6/27/25 12:08:28,Blade,AUD/CAD OTC,0.75778,85,QT Demo,48847.21
6/27/25 12:08:41,Blade,AUD/CAD OTC,0.75756,85,QT Demo,48846.21
6/27/25 12:08:48,Blade,AUD/CAD OTC,0.75765,85,QT Demo,48845.21
6/27/25 12:08:58,Blade,AUD/CAD OTC,0.75763,85,QT Demo,48844.21
6/27/25 12:09:08,Blade,AUD/CAD OTC,0.75743,85,QT Demo,48843.21
6/27/25 12:09:18,Blade,AUD/CAD OTC,0.75773,85,QT Demo,48842.21
6/27/25 12:09:28,Blade,AUD/CAD OTC,0.7577,80,QT Demo,48840.21
6/27/25 12:09:38,Blade,AUD/CAD OTC,0.75747,80,QT Demo,48842.06
6/27/25 12:09:51,Blade,AUD/CAD OTC,0.75767,80,QT Demo,48840.06
6/27/25 12:09:58,Blade,AUD/CAD OTC,0.75812,80,QT Demo,48841.91
6/27/25 12:10:08,Blade,AUD/CAD OTC,0.75794,80,QT Demo,48839.91
6/27/25 12:10:18,Blade,AUD/CAD OTC,0.75753,80,QT Demo,48841.76
6/27/25 12:10:28,Blade,AUD/CAD OTC,0.75768,80,QT Demo,48840.76
6/27/25 12:10:38,Blade,AUD/CAD OTC,0.75813,80,QT Demo,48839.76
6/27/25 12:10:48,Blade,AUD/CAD OTC,0.75799,80,QT Demo,48837.76
6/27/25 12:11:01,Blade,AUD/CAD OTC,0.75748,80,QT Demo,48838.61
6/27/25 12:11:08,Blade,AUD/CAD OTC,0.75744,80,QT Demo,48840.46
6/27/25 12:11:18,Blade,AUD/CAD OTC,0.75752,80,QT Demo,48839.46
6/27/25 12:11:28,Blade,AUD/CAD OTC,0.75747,80,QT Demo,48838.46
6/27/25 12:11:38,Blade,AUD/CAD OTC,0.75712,80,QT Demo,48837.46
6/27/25 12:11:48,Blade,AUD/CAD OTC,0.75698,80,QT Demo,48836.46
6/27/25 12:11:58,Blade,AUD/CAD OTC,0.75644,80,QT Demo,48835.46
6/27/25 12:12:11,Blade,AUD/CAD OTC,0.75667,80,QT Demo,48834.46
6/27/25 12:12:18,Blade,AUD/CAD OTC,0.75744,80,QT Demo,48833.46
6/27/25 12:12:28,Blade,AUD/CAD OTC,0.75734,82,QT Demo,48832.46
6/27/25 12:12:38,Blade,AUD/CAD OTC,0.75745,82,QT Demo,48830.46
6/27/25 12:12:48,Blade,AUD/CAD OTC,0.75751,82,QT Demo,48831.26
6/27/25 12:12:58,Blade,AUD/CAD OTC,0.75771,82,QT Demo,48832.06
6/27/25 12:13:08,Blade,AUD/CAD OTC,0.7575,82,QT Demo,48832.86
6/27/25 12:13:21,Blade,AUD/CAD OTC,0.75743,82,QT Demo,48833.66
6/27/25 12:13:28,Blade,AUD/CAD OTC,0.75766,82,QT Demo,48834.46
6/27/25 12:13:38,Blade,AUD/CAD OTC,0.75766,82,QT Demo,48835.26
6/27/25 12:13:48,Blade,AUD/CAD OTC,0.75799,82,QT Demo,48836.08
6/27/25 12:13:58,Blade,AUD/CAD OTC,0.75776,82,QT Demo,48836.9
6/27/25 12:14:08,Blade,AUD/CAD OTC,0.75792,82,QT Demo,48837.72
6/27/25 12:14:19,Blade,AUD/CAD OTC,0.75751,82,QT Demo,48838.54
6/27/25 12:14:32,Blade,AUD/CAD OTC,0.75737,82,QT Demo,48839.36
6/27/25 12:14:39,Blade,AUD/CAD OTC,0.75772,82,QT Demo,48840.36
6/27/25 12:14:49,Blade,AUD/CAD OTC,0.75762,82,QT Demo,48838.36
6/27/25 12:14:59,Blade,AUD/CAD OTC,0.75805,82,QT Demo,48840.18
6/27/25 12:15:09,Blade,AUD/CAD OTC,0.75801,82,QT Demo,48838
6/27/25 12:15:19,Blade,AUD/CAD OTC,0.75773,82,QT Demo,48840
6/27/25 12:15:29,Blade,AUD/CAD OTC,0.75769,82,QT Demo,48838
6/27/25 12:15:42,Blade,AUD/CAD OTC,0.75815,82,QT Demo,48838.82
6/27/25 12:15:49,Blade,AUD/CAD OTC,0.75845,82,QT Demo,48840.64
6/27/25 12:15:59,Blade,AUD/CAD OTC,0.75846,82,QT Demo,48839.64
6/27/25 12:16:09,Blade,AUD/CAD OTC,0.75872,82,QT Demo,48837.64
6/27/25 12:16:19,Blade,AUD/CAD OTC,0.75825,82,QT Demo,48840.28
6/27/25 12:16:29,Blade,AUD/CAD OTC,0.75782,82,QT Demo,48841.1
6/27/25 12:16:39,Blade,AUD/CAD OTC,0.75795,82,QT Demo,48841.92
6/27/25 12:16:52,Blade,AUD/CAD OTC,0.75801,82,QT Demo,48843.74
6/27/25 12:16:59,Blade,AUD/CAD OTC,0.75864,82,QT Demo,48843.56
6/27/25 12:17:09,Blade,AUD/CAD OTC,0.75862,82,QT Demo,48844.38
6/27/25 12:17:19,Blade,AUD/CAD OTC,0.75865,82,QT Demo,48846.2
6/27/25 12:18:21,Blade,AUD/CAD OTC,0.75945,82,QT Demo,48853.3
6/27/25 12:18:29,Blade,AUD/CAD OTC,0.75958,80,QT Demo,48854.12
6/27/25 12:18:39,Blade,AUD/CAD OTC,0.75968,80,QT Demo,48855.94
6/27/25 12:18:49,Blade,AUD/CAD OTC,0.75954,80,QT Demo,48854.94
6/27/25 12:18:59,Blade,AUD/CAD OTC,0.75959,80,QT Demo,48853.94
6/27/25 12:19:09,Blade,AUD/CAD OTC,0.7592,80,QT Demo,48852.94
6/27/25 12:19:19,Blade,AUD/CAD OTC,0.75941,80,QT Demo,48851.94
6/27/25 12:19:31,Blade,AUD/CAD OTC,0.7595,80,QT Demo,48849.94
6/27/25 12:19:39,Blade,AUD/CAD OTC,0.75949,80,QT Demo,48850.76
6/27/25 12:19:49,Blade,AUD/CAD OTC,0.75992,80,QT Demo,48851.56
6/27/25 12:19:59,Blade,AUD/CAD OTC,0.75998,80,QT Demo,48852.36
6/27/25 12:20:09,Blade,AUD/CAD OTC,0.76041,80,QT Demo,48853.16
6/27/25 12:20:19,Blade,AUD/CAD OTC,0.75992,80,QT Demo,48853.96
6/27/25 12:20:29,Blade,AUD/CAD OTC,0.76027,80,QT Demo,48854.76
