timestamp,userName,pair,price,payout,qtMode,balance
7/2/25 0:00:04,PC,AUD/USD OTC,0.66619,92,QT Demo,45658.01
7/2/25 0:00:14,PC,AUD/USD OTC,0.66624,92,QT Demo,45658.93
7/2/25 0:00:24,PC,AUD/USD OTC,0.66587,92,QT Demo,45659.85
7/2/25 0:00:34,PC,AUD/USD OTC,0.66563,92,QT Demo,45658.85
7/2/25 0:00:44,PC,AUD/USD OTC,0.66583,92,QT Demo,45657.85
7/2/25 0:00:54,PC,AUD/USD OTC,0.66606,92,QT Demo,45656.85
7/2/25 0:01:04,PC,AUD/USD OTC,0.66626,92,QT Demo,45659.69
7/2/25 0:01:14,PC,AUD/USD OTC,0.66649,92,QT Demo,45660.61
7/2/25 0:01:24,PC,AUD/USD OTC,0.66651,92,QT Demo,45661.53
7/2/25 0:01:34,PC,AUD/USD OTC,0.66653,92,QT Demo,45662.45
7/2/25 0:01:44,PC,AUD/USD OTC,0.66659,92,QT Demo,45663.37
7/2/25 0:01:54,PC,AUD/USD OTC,0.66644,92,QT Demo,45664.29
7/2/25 0:02:04,PC,AUD/USD OTC,0.66654,92,QT Demo,45667.13
7/2/25 0:02:14,PC,AUD/USD OTC,0.66633,92,QT Demo,45668.05
7/2/25 0:02:24,PC,AUD/USD OTC,0.66629,92,QT Demo,45667.05
7/2/25 0:02:34,PC,AUD/USD OTC,0.66619,92,QT Demo,45666.05
7/2/25 0:02:44,PC,AUD/USD OTC,0.66611,92,QT Demo,45665.05
7/2/25 0:02:54,PC,AUD/USD OTC,0.66619,92,QT Demo,45664.05
7/2/25 0:03:04,PC,AUD/USD OTC,0.66639,92,QT Demo,45663.05
7/2/25 0:03:14,PC,AUD/USD OTC,0.66622,92,QT Demo,45662.05
7/2/25 0:03:25,PC,AUD/USD OTC,0.66629,92,QT Demo,45661.05
7/2/25 0:03:34,PC,AUD/USD OTC,0.66649,92,QT Demo,45661.97
7/2/25 0:03:44,PC,AUD/USD OTC,0.66646,92,QT Demo,45662.89
7/2/25 0:03:54,PC,AUD/USD OTC,0.66649,92,QT Demo,45663.81
7/2/25 0:04:04,PC,AUD/USD OTC,0.6665,92,QT Demo,45664.73
7/2/25 0:04:14,PC,AUD/USD OTC,0.66643,92,QT Demo,45665.65
7/2/25 0:04:25,PC,AUD/USD OTC,0.66653,92,QT Demo,45666.57
7/2/25 0:04:34,PC,AUD/USD OTC,0.66664,92,QT Demo,45667.49
7/2/25 0:04:44,PC,AUD/USD OTC,0.66659,92,QT Demo,45668.41
7/2/25 0:04:54,PC,AUD/USD OTC,0.66657,92,QT Demo,45669.33
7/2/25 0:05:04,PC,AUD/USD OTC,0.66663,92,QT Demo,45670.25
7/2/25 0:05:14,PC,AUD/USD OTC,0.66683,92,QT Demo,45671.17
7/2/25 0:05:24,PC,AUD/USD OTC,0.66655,92,QT Demo,45672.09
7/2/25 0:05:34,PC,AUD/USD OTC,0.66638,92,QT Demo,45671.09
7/2/25 0:05:44,PC,AUD/USD OTC,0.66641,92,QT Demo,45670.09
7/2/25 0:05:54,PC,AUD/USD OTC,0.66647,92,QT Demo,45669.09
7/2/25 0:06:04,PC,AUD/USD OTC,0.66623,92,QT Demo,45668.09
7/2/25 0:06:14,PC,AUD/USD OTC,0.66638,92,QT Demo,45667.09
7/2/25 0:06:24,PC,AUD/USD OTC,0.66627,92,QT Demo,45666.09
7/2/25 0:06:34,PC,AUD/USD OTC,0.66628,92,QT Demo,45665.09
7/2/25 0:06:44,PC,AUD/USD OTC,0.6662,92,QT Demo,45664.09
7/2/25 0:06:54,PC,AUD/USD OTC,0.6663,92,QT Demo,45663.09
7/2/25 0:07:04,PC,AUD/USD OTC,0.66624,92,QT Demo,45662.09
7/2/25 0:07:14,PC,AUD/USD OTC,0.6663,92,QT Demo,45663.01
7/2/25 0:07:24,PC,AUD/USD OTC,0.66608,92,QT Demo,45662.01
7/2/25 0:07:34,PC,AUD/USD OTC,0.66604,92,QT Demo,45661.01
7/2/25 0:07:44,PC,AUD/USD OTC,0.66611,92,QT Demo,45660.01
7/2/25 0:07:54,PC,AUD/USD OTC,0.66614,92,QT Demo,45659.01
7/2/25 0:08:04,PC,AUD/USD OTC,0.66601,92,QT Demo,45658.01
7/2/25 0:08:14,PC,AUD/USD OTC,0.66597,92,QT Demo,45657.01
7/2/25 0:08:25,PC,AUD/USD OTC,0.66606,92,QT Demo,45656.01
7/2/25 0:08:34,PC,AUD/USD OTC,0.66627,92,QT Demo,45656.93
7/2/25 0:08:44,PC,AUD/USD OTC,0.6661,92,QT Demo,45657.85
7/2/25 0:08:54,PC,AUD/USD OTC,0.66615,92,QT Demo,45656.85
7/2/25 0:09:04,PC,AUD/USD OTC,0.66613,92,QT Demo,45655.85
7/2/25 0:09:14,PC,AUD/USD OTC,0.6662,92,QT Demo,45656.77
7/2/25 0:09:25,PC,AUD/USD OTC,0.66615,92,QT Demo,45657.69
7/2/25 0:09:34,PC,AUD/USD OTC,0.66629,92,QT Demo,45658.61
7/2/25 0:09:45,PC,AUD/USD OTC,0.66635,92,QT Demo,45657.61
7/2/25 0:09:54,PC,AUD/USD OTC,0.66611,92,QT Demo,45658.53
7/2/25 0:10:05,PC,AUD/USD OTC,0.66602,92,QT Demo,45657.53
7/2/25 0:10:15,PC,AUD/USD OTC,0.66609,92,QT Demo,45656.53
7/2/25 0:10:25,PC,AUD/USD OTC,0.66627,92,QT Demo,45655.53
7/2/25 0:10:35,PC,AUD/USD OTC,0.66635,92,QT Demo,45656.45
7/2/25 0:10:45,PC,AUD/USD OTC,0.66637,92,QT Demo,45657.37
7/2/25 0:10:55,PC,AUD/USD OTC,0.66645,92,QT Demo,45658.29
7/2/25 0:11:05,PC,AUD/USD OTC,0.66651,92,QT Demo,45659.21
7/2/25 0:11:15,PC,AUD/USD OTC,0.6665,92,QT Demo,45660.13
7/2/25 0:11:25,PC,AUD/USD OTC,0.66655,92,QT Demo,45661.05
7/2/25 0:11:35,PC,AUD/USD OTC,0.66638,92,QT Demo,45661.97
7/2/25 0:11:45,PC,AUD/USD OTC,0.66647,92,QT Demo,45664.81
7/2/25 0:11:55,PC,AUD/USD OTC,0.66648,92,QT Demo,45663.81
7/2/25 0:12:05,PC,AUD/USD OTC,0.66673,92,QT Demo,45664.73
7/2/25 0:12:15,PC,AUD/USD OTC,0.66671,92,QT Demo,45665.65
7/2/25 0:12:25,PC,AUD/USD OTC,0.6669,92,QT Demo,45666.57
