timestamp,userName,pair,price,payout,qtMode,balance
6/29/25 0:00:07,PC,AUD/USD OTC,0.6661,92,QT Demo,47339.82
6/29/25 0:00:17,PC,AUD/USD OTC,0.66624,92,QT Demo,47340.74
6/29/25 0:00:27,PC,AUD/USD OTC,0.66634,92,QT Demo,47341.66
6/29/25 0:00:37,PC,AUD/USD OTC,0.66624,92,QT Demo,47340.66
6/29/25 0:00:47,PC,AUD/USD OTC,0.66639,92,QT Demo,47339.66
6/29/25 0:00:57,PC,AUD/USD OTC,0.66649,92,QT Demo,47340.58
6/29/25 0:01:07,PC,AUD/USD OTC,0.66658,92,QT Demo,47339.58
6/29/25 0:01:17,PC,AUD/USD OTC,0.66639,92,QT Demo,47340.5
6/29/25 0:01:28,PC,AUD/USD OTC,0.66629,92,QT Demo,47339.5
6/29/25 0:01:37,PC,AUD/USD OTC,0.66645,92,QT Demo,47340.42
6/29/25 0:01:47,PC,AUD/USD OTC,0.66634,92,QT Demo,47341.34
6/29/25 0:01:58,PC,AUD/USD OTC,0.66646,92,QT Demo,47342.26
6/29/25 0:02:07,PC,AUD/USD OTC,0.66641,92,QT Demo,47341.26
6/29/25 0:02:18,PC,AUD/USD OTC,0.66651,92,QT Demo,47340.26
6/29/25 0:02:28,PC,AUD/USD OTC,0.66637,92,QT Demo,47341.18
6/29/25 0:02:38,PC,AUD/USD OTC,0.6665,92,QT Demo,47342.1
6/29/25 0:02:48,PC,AUD/USD OTC,0.66651,92,QT Demo,47343.02
6/29/25 0:02:58,PC,AUD/USD OTC,0.66647,92,QT Demo,47343.94
6/29/25 0:03:08,PC,AUD/USD OTC,0.6666,92,QT Demo,47344.86
6/29/25 0:03:18,PC,AUD/USD OTC,0.66652,82,QT Demo,47345.78
6/29/25 0:03:29,PC,AUD/USD OTC,0.66632,82,QT Demo,47344.78
6/29/25 0:03:38,PC,AUD/USD OTC,0.66628,82,QT Demo,47343.78
6/29/25 0:03:48,PC,AUD/USD OTC,0.6662,82,QT Demo,47342.78
6/29/25 0:03:58,PC,AUD/USD OTC,0.66627,82,QT Demo,47341.78
6/29/25 0:04:08,PC,AUD/USD OTC,0.66611,82,QT Demo,47340.78
6/29/25 0:04:18,PC,AUD/USD OTC,0.66611,82,QT Demo,47339.78
6/29/25 0:04:28,PC,AUD/USD OTC,0.6662,82,QT Demo,47338.78
6/29/25 0:04:38,PC,AUD/USD OTC,0.66618,82,QT Demo,47337.78
6/29/25 0:04:48,PC,AUD/USD OTC,0.66617,82,QT Demo,47336.78
6/29/25 0:04:58,PC,AUD/USD OTC,0.66639,82,QT Demo,47337.6
6/29/25 0:05:08,PC,AUD/USD OTC,0.66637,82,QT Demo,47338.42
6/29/25 0:05:18,PC,AUD/USD OTC,0.66625,82,QT Demo,47339.24
6/29/25 0:05:28,PC,AUD/USD OTC,0.66634,82,QT Demo,47340.06
6/29/25 0:05:38,PC,AUD/USD OTC,0.66662,82,QT Demo,47342.8
6/29/25 0:05:48,PC,AUD/USD OTC,0.66658,82,QT Demo,47343.62
6/29/25 0:05:58,PC,AUD/USD OTC,0.66664,82,QT Demo,47344.44
6/29/25 0:06:08,PC,AUD/USD OTC,0.66666,82,QT Demo,47347.18
6/29/25 0:06:18,PC,AUD/USD OTC,0.66666,83,QT Demo,47348
6/29/25 0:06:28,PC,AUD/USD OTC,0.66665,83,QT Demo,47348.82
6/29/25 0:06:38,PC,AUD/USD OTC,0.66681,83,QT Demo,47351.46
6/29/25 0:06:48,PC,AUD/USD OTC,0.66675,83,QT Demo,47352.28
6/29/25 0:06:58,PC,AUD/USD OTC,0.6667,83,QT Demo,47353.1
6/29/25 0:07:08,PC,AUD/USD OTC,0.66659,83,QT Demo,47352.1
6/29/25 0:07:18,PC,AUD/USD OTC,0.66657,83,QT Demo,47351.1
6/29/25 0:07:28,PC,AUD/USD OTC,0.66655,83,QT Demo,47350.1
6/29/25 0:07:38,PC,AUD/USD OTC,0.66646,83,QT Demo,47349.1
6/29/25 0:07:48,PC,AUD/USD OTC,0.66642,83,QT Demo,47348.1
6/29/25 0:07:58,PC,AUD/USD OTC,0.66635,83,QT Demo,47347.1
6/29/25 0:08:08,PC,AUD/USD OTC,0.66641,83,QT Demo,47346.1
6/29/25 0:08:18,PC,AUD/USD OTC,0.66643,83,QT Demo,47345.1
6/29/25 0:08:29,PC,AUD/USD OTC,0.66656,83,QT Demo,47344.1
6/29/25 0:08:38,PC,AUD/USD OTC,0.66652,83,QT Demo,47344.1
6/29/25 0:08:48,PC,AUD/USD OTC,0.66653,83,QT Demo,47344.93
6/29/25 0:08:58,PC,AUD/USD OTC,0.6666,83,QT Demo,47345.76
6/29/25 0:09:08,PC,AUD/USD OTC,0.66668,83,QT Demo,47346.59
6/29/25 0:09:18,PC,AUD/USD OTC,0.66662,88,QT Demo,47345.59
6/29/25 0:09:29,PC,AUD/USD OTC,0.66659,88,QT Demo,47346.42
6/29/25 0:09:38,PC,AUD/USD OTC,0.66674,88,QT Demo,47347.25
6/29/25 0:09:48,PC,AUD/USD OTC,0.66663,88,QT Demo,47348.08
6/29/25 0:09:58,PC,AUD/USD OTC,0.66669,88,QT Demo,47348.91
6/29/25 0:10:08,PC,AUD/USD OTC,0.66672,88,QT Demo,47348.91
6/29/25 0:10:18,PC,AUD/USD OTC,0.66674,85,QT Demo,47349.74
6/29/25 0:10:28,PC,AUD/USD OTC,0.66681,85,QT Demo,47350.62
6/29/25 0:10:38,PC,AUD/USD OTC,0.6667,85,QT Demo,47351.5
6/29/25 0:10:48,PC,AUD/USD OTC,0.66675,85,QT Demo,47350.5
6/29/25 0:10:58,PC,AUD/USD OTC,0.66686,85,QT Demo,47351.38
6/29/25 0:11:08,PC,AUD/USD OTC,0.66696,85,QT Demo,47352.26
6/29/25 0:11:18,PC,AUD/USD OTC,0.66693,85,QT Demo,47354.97
6/29/25 0:11:28,PC,AUD/USD OTC,0.6671,85,QT Demo,47355.82
6/29/25 0:11:40,PC,AUD/USD OTC,0.66709,85,QT Demo,47356.67
6/29/25 0:11:50,PC,AUD/USD OTC,0.66713,85,QT Demo,47357.52
6/29/25 0:12:00,PC,AUD/USD OTC,0.66716,85,QT Demo,47358.37
6/29/25 0:12:10,PC,AUD/USD OTC,0.66725,85,QT Demo,47359.22
6/29/25 0:12:20,PC,AUD/USD OTC,0.66717,84,QT Demo,47360.07
6/29/25 0:12:30,PC,AUD/USD OTC,0.66707,84,QT Demo,47360.92
6/29/25 0:12:40,PC,AUD/USD OTC,0.66703,84,QT Demo,47359.92
6/29/25 0:12:50,PC,AUD/USD OTC,0.667,84,QT Demo,47358.92
6/29/25 0:13:00,PC,AUD/USD OTC,0.66698,84,QT Demo,47357.92
6/29/25 0:13:10,PC,AUD/USD OTC,0.66697,84,QT Demo,47356.92
6/29/25 0:13:20,PC,AUD/USD OTC,0.66697,84,QT Demo,47355.92
6/29/25 0:13:31,PC,AUD/USD OTC,0.66696,84,QT Demo,47354.92
6/29/25 0:13:40,PC,AUD/USD OTC,0.66675,84,QT Demo,47353.92
6/29/25 0:13:50,PC,AUD/USD OTC,0.6668,84,QT Demo,47352.92
6/29/25 0:14:00,PC,AUD/USD OTC,0.6666,84,QT Demo,47351.92
6/29/25 0:14:10,PC,AUD/USD OTC,0.66635,84,QT Demo,47350.92
6/29/25 0:14:20,PC,AUD/USD OTC,0.66628,84,QT Demo,47349.92
6/29/25 0:14:31,PC,AUD/USD OTC,0.66639,84,QT Demo,47348.92
6/29/25 0:14:40,PC,AUD/USD OTC,0.6665,84,QT Demo,47347.92
6/29/25 0:14:50,PC,AUD/USD OTC,0.66638,84,QT Demo,47346.92
6/29/25 0:15:00,PC,AUD/USD OTC,0.66623,84,QT Demo,47345.92
6/29/25 0:15:10,PC,AUD/USD OTC,0.6662,84,QT Demo,47344.92
6/29/25 0:15:20,PC,AUD/USD OTC,0.66592,83,QT Demo,47343.92
6/29/25 0:15:30,PC,AUD/USD OTC,0.66596,83,QT Demo,47342.92
6/29/25 0:15:40,PC,AUD/USD OTC,0.66595,83,QT Demo,47341.92
6/29/25 0:15:50,PC,AUD/USD OTC,0.66607,83,QT Demo,47340.92
6/29/25 0:16:00,PC,AUD/USD OTC,0.66593,83,QT Demo,47339.92
