timestamp,userName,pair,price,payout,qtMode,balance
7/5/25 0:00:02,Blade,AUD/CAD OTC,0.90287,92,QT Demo,45675.24
7/5/25 0:00:12,Blade,AUD/CAD OTC,0.90309,92,QT Demo,45677.16
7/5/25 0:00:22,Blade,AUD/CAD OTC,0.90305,92,QT Demo,45676.16
7/5/25 0:00:32,Blade,AUD/CAD OTC,0.90329,92,QT Demo,45675.16
7/5/25 0:00:42,Blade,AUD/CAD OTC,0.90326,92,QT Demo,45674.16
7/5/25 0:00:54,Blade,AUD/CAD OTC,0.90303,92,QT Demo,45673.16
7/5/25 0:01:02,Blade,AUD/CAD OTC,0.90251,92,QT Demo,45672.16
7/5/25 0:01:12,Blade,AUD/CAD OTC,0.90295,92,QT Demo,45671.16
7/5/25 0:01:22,Blade,AUD/CAD OTC,0.90306,92,QT Demo,45669.16
7/5/25 0:01:32,Blade,AUD/CAD OTC,0.90257,92,QT Demo,45671.08
7/5/25 0:01:42,Blade,AUD/CAD OTC,0.9024,92,QT Demo,45670.08
7/5/25 0:01:52,Blade,AUD/CAD OTC,0.9023,92,QT Demo,45669.08
7/5/25 0:02:05,Blade,AUD/CAD OTC,0.90269,92,QT Demo,45668.08
7/5/25 0:02:12,Blade,AUD/CAD OTC,0.90271,92,QT Demo,45667.08
7/5/25 0:02:22,Blade,AUD/CAD OTC,0.90229,92,QT Demo,45666.08
7/5/25 0:02:32,Blade,AUD/CAD OTC,0.90208,92,QT Demo,45665.08
7/5/25 0:02:42,Blade,AUD/CAD OTC,0.90209,92,QT Demo,45664.08
7/5/25 0:02:52,Blade,AUD/CAD OTC,0.90213,92,QT Demo,45663.08
7/5/25 0:03:02,Blade,AUD/CAD OTC,0.90258,92,QT Demo,45662.08
7/5/25 0:03:14,Blade,AUD/CAD OTC,0.90274,92,QT Demo,45660
7/5/25 0:03:22,Blade,AUD/CAD OTC,0.90216,92,QT Demo,45661
7/5/25 0:03:32,Blade,AUD/CAD OTC,0.90224,92,QT Demo,45661.92
