timestamp,userName,pair,price,payout,qtMode,balance
7/3/25 0:00:00,Joel2,EUR/USD OTC,1.17503,92,QT Demo,47406.58
7/3/25 0:00:10,Joel2,EUR/USD OTC,1.17497,92,QT Demo,47405.58
7/3/25 0:00:20,Joel2,EUR/USD OTC,1.17498,92,QT Demo,47404.58
7/3/25 0:00:30,Joel2,EUR/USD OTC,1.17495,92,QT Demo,47403.58
7/3/25 0:00:40,Joel2,EUR/USD OTC,1.17505,92,QT Demo,47402.58
7/3/25 0:00:50,Joel2,EUR/USD OTC,1.17508,92,QT Demo,47401.58
7/3/25 0:01:00,Joel2,EUR/USD OTC,1.175,92,QT Demo,47400.58
7/3/25 0:01:10,Joel2,EUR/USD OTC,1.17506,92,QT Demo,47399.58
7/3/25 0:01:20,Joel2,EUR/USD OTC,1.17495,92,QT Demo,47397.58
7/3/25 0:01:30,Joel2,EUR/USD OTC,1.17494,92,QT Demo,47398.5
7/3/25 0:01:40,Joel2,EUR/USD OTC,1.17486,92,QT Demo,47400.42
7/3/25 0:01:50,Joel2,EUR/USD OTC,1.17471,92,QT Demo,47399.42
7/3/25 0:02:00,Joel2,EUR/USD OTC,1.1748,92,QT Demo,47398.42
7/3/25 0:02:10,Joel2,EUR/USD OTC,1.17477,92,QT Demo,47397.42
7/3/25 0:02:20,Joel2,EUR/USD OTC,1.17492,92,QT Demo,47396.42
7/3/25 0:02:30,Joel2,EUR/USD OTC,1.17491,92,QT Demo,47394.42
7/3/25 0:02:40,Joel2,EUR/USD OTC,1.17489,92,QT Demo,47395.34
7/3/25 0:02:50,Joel2,EUR/USD OTC,1.17483,92,QT Demo,47395.34
7/3/25 0:03:00,Joel2,EUR/USD OTC,1.17475,92,QT Demo,47396.26
7/3/25 0:03:10,Joel2,EUR/USD OTC,1.17471,92,QT Demo,47398.18
7/3/25 0:03:20,Joel2,EUR/USD OTC,1.17442,92,QT Demo,47397.18
7/3/25 0:03:30,Joel2,EUR/USD OTC,1.17459,92,QT Demo,47396.18
7/3/25 0:03:40,Joel2,EUR/USD OTC,1.17443,92,QT Demo,47395.18
7/3/25 0:03:50,Joel2,EUR/USD OTC,1.17439,92,QT Demo,47394.18
7/3/25 0:04:00,Joel2,EUR/USD OTC,1.17426,92,QT Demo,47393.18
7/3/25 0:04:10,Joel2,EUR/USD OTC,1.17417,92,QT Demo,47392.18
7/3/25 0:04:20,Joel2,EUR/USD OTC,1.17436,92,QT Demo,47391.18
7/3/25 0:04:30,Joel2,EUR/USD OTC,1.17444,92,QT Demo,47390.18
7/3/25 0:04:40,Joel2,EUR/USD OTC,1.1746,92,QT Demo,47389.18
7/3/25 0:04:50,Joel2,EUR/USD OTC,1.17455,92,QT Demo,47387.18
7/3/25 0:05:00,Joel2,EUR/USD OTC,1.17462,92,QT Demo,47388.1
7/3/25 0:05:10,Joel2,EUR/USD OTC,1.17447,92,QT Demo,47389.02
7/3/25 0:05:20,Joel2,EUR/USD OTC,1.17445,92,QT Demo,47389.94
7/3/25 0:05:30,Joel2,EUR/USD OTC,1.17442,92,QT Demo,47390.86
7/3/25 0:05:40,Joel2,EUR/USD OTC,1.17436,92,QT Demo,47392.78
7/3/25 0:05:50,Joel2,EUR/USD OTC,1.1742,92,QT Demo,47391.78
7/3/25 0:06:00,Joel2,EUR/USD OTC,1.17405,92,QT Demo,47390.78
7/3/25 0:06:10,Joel2,EUR/USD OTC,1.17408,92,QT Demo,47389.78
7/3/25 0:06:20,Joel2,EUR/USD OTC,1.17413,92,QT Demo,47388.78
7/3/25 0:06:30,Joel2,EUR/USD OTC,1.17435,92,QT Demo,47387.78
7/3/25 0:06:40,Joel2,EUR/USD OTC,1.1742,92,QT Demo,47386.78
7/3/25 0:06:50,Joel2,EUR/USD OTC,1.17433,92,QT Demo,47385.78
7/3/25 0:07:00,Joel2,EUR/USD OTC,1.17436,92,QT Demo,47383.78
7/3/25 0:07:10,Joel2,EUR/USD OTC,1.17437,92,QT Demo,47384.7
7/3/25 0:07:20,Joel2,EUR/USD OTC,1.17459,92,QT Demo,47385.62
7/3/25 0:07:30,Joel2,EUR/USD OTC,1.1745,92,QT Demo,47386.54
7/3/25 0:07:40,Joel2,EUR/USD OTC,1.17453,92,QT Demo,47387.46
7/3/25 0:07:50,Joel2,EUR/USD OTC,1.17448,92,QT Demo,47388.38
7/3/25 0:08:00,Joel2,EUR/USD OTC,1.17446,92,QT Demo,47389.3
7/3/25 0:08:10,Joel2,EUR/USD OTC,1.17445,92,QT Demo,47390.22
7/3/25 0:08:20,Joel2,EUR/USD OTC,1.17433,92,QT Demo,47391.14
7/3/25 0:08:30,Joel2,EUR/USD OTC,1.1744,92,QT Demo,47393.06
7/3/25 0:08:40,Joel2,EUR/USD OTC,1.17444,92,QT Demo,47392.06
7/3/25 0:08:50,Joel2,EUR/USD OTC,1.17443,92,QT Demo,47391.06
7/3/25 0:09:00,Joel2,EUR/USD OTC,1.17457,92,QT Demo,47390.06
7/3/25 0:09:10,Joel2,EUR/USD OTC,1.17433,92,QT Demo,47389.06
7/3/25 0:09:20,Joel2,EUR/USD OTC,1.17432,92,QT Demo,47388.06
7/3/25 0:09:30,Joel2,EUR/USD OTC,1.17425,92,QT Demo,47387.06
7/3/25 0:09:40,Joel2,EUR/USD OTC,1.1741,92,QT Demo,47386.06
7/3/25 0:09:50,Joel2,EUR/USD OTC,1.17405,92,QT Demo,47385.06
7/3/25 0:10:00,Joel2,EUR/USD OTC,1.17421,92,QT Demo,47384.06
7/3/25 0:10:10,Joel2,EUR/USD OTC,1.1742,92,QT Demo,47383.06
7/3/25 0:10:20,Joel2,EUR/USD OTC,1.17395,92,QT Demo,47382.06
7/3/25 0:10:30,Joel2,EUR/USD OTC,1.17397,92,QT Demo,47381.06
7/3/25 0:10:40,Joel2,EUR/USD OTC,1.17368,92,QT Demo,47380.06
7/3/25 0:10:50,Joel2,EUR/USD OTC,1.17376,92,QT Demo,47379.06
7/3/25 0:11:00,Joel2,EUR/USD OTC,1.17378,92,QT Demo,47378.06
7/3/25 0:11:10,Joel2,EUR/USD OTC,1.17389,92,QT Demo,47377.06
7/3/25 0:11:20,Joel2,EUR/USD OTC,1.17377,92,QT Demo,47376.06
7/3/25 0:11:30,Joel2,EUR/USD OTC,1.17382,92,QT Demo,47375.06
7/3/25 0:11:40,Joel2,EUR/USD OTC,1.17388,92,QT Demo,47374.06
7/3/25 0:11:50,Joel2,EUR/USD OTC,1.17389,92,QT Demo,47372.06
7/3/25 0:12:00,Joel2,EUR/USD OTC,1.17398,92,QT Demo,47372.98
7/3/25 0:12:10,Joel2,EUR/USD OTC,1.17409,92,QT Demo,47373.9
7/3/25 0:12:20,Joel2,EUR/USD OTC,1.17395,92,QT Demo,47374.82
7/3/25 0:12:30,Joel2,EUR/USD OTC,1.17399,92,QT Demo,47375.74
7/3/25 0:12:40,Joel2,EUR/USD OTC,1.17387,92,QT Demo,47377.66
7/3/25 0:12:50,Joel2,EUR/USD OTC,1.17396,92,QT Demo,47376.66
7/3/25 0:13:00,Joel2,EUR/USD OTC,1.17408,92,QT Demo,47374.66
7/3/25 0:13:10,Joel2,EUR/USD OTC,1.17414,92,QT Demo,47375.58
7/3/25 0:13:20,Joel2,EUR/USD OTC,1.17438,92,QT Demo,47376.5
7/3/25 0:13:30,Joel2,EUR/USD OTC,1.17459,92,QT Demo,47377.42
7/3/25 0:13:40,Joel2,EUR/USD OTC,1.17449,92,QT Demo,47378.34
7/3/25 0:13:50,Joel2,EUR/USD OTC,1.17447,92,QT Demo,47379.26
7/3/25 0:14:00,Joel2,EUR/USD OTC,1.17449,92,QT Demo,47380.18
7/3/25 0:14:10,Joel2,EUR/USD OTC,1.17427,92,QT Demo,47381.1
7/3/25 0:14:20,Joel2,EUR/USD OTC,1.17412,92,QT Demo,47382.02
7/3/25 0:14:30,Joel2,EUR/USD OTC,1.17426,92,QT Demo,47383.94
7/3/25 0:14:40,Joel2,EUR/USD OTC,1.1743,92,QT Demo,47382.94
7/3/25 0:14:50,Joel2,EUR/USD OTC,1.17426,92,QT Demo,47381.94
7/3/25 0:15:00,Joel2,EUR/USD OTC,1.17432,92,QT Demo,47380.94
7/3/25 0:15:10,Joel2,EUR/USD OTC,1.17431,92,QT Demo,47379.94
7/3/25 0:15:20,Joel2,EUR/USD OTC,1.17416,92,QT Demo,47377.94
7/3/25 0:15:30,Joel2,EUR/USD OTC,1.17424,92,QT Demo,47379.86
7/3/25 0:15:40,Joel2,EUR/USD OTC,1.17417,92,QT Demo,47378.86
7/3/25 0:15:50,Joel2,EUR/USD OTC,1.17428,92,QT Demo,47377.86
7/3/25 0:16:00,Joel2,EUR/USD OTC,1.17413,92,QT Demo,47375.86
7/3/25 0:16:10,Joel2,EUR/USD OTC,1.17405,92,QT Demo,47377.78
7/3/25 0:16:20,Joel2,EUR/USD OTC,1.17417,92,QT Demo,47376.78
7/3/25 0:16:30,Joel2,EUR/USD OTC,1.17439,92,QT Demo,47374.78
7/3/25 0:16:40,Joel2,EUR/USD OTC,1.17426,92,QT Demo,47375.78
7/3/25 0:16:50,Joel2,EUR/USD OTC,1.17419,92,QT Demo,47374.78
7/3/25 0:17:00,Joel2,EUR/USD OTC,1.17427,92,QT Demo,47372.78
7/3/25 0:17:10,Joel2,EUR/USD OTC,1.17408,92,QT Demo,47373.7
7/3/25 0:17:20,Joel2,EUR/USD OTC,1.17396,92,QT Demo,47375.62
7/3/25 0:17:30,Joel2,EUR/USD OTC,1.17385,92,QT Demo,47374.62
7/3/25 0:17:40,Joel2,EUR/USD OTC,1.17391,92,QT Demo,47373.62
7/3/25 0:17:50,Joel2,EUR/USD OTC,1.17386,92,QT Demo,47372.62
7/3/25 0:18:00,Joel2,EUR/USD OTC,1.17384,92,QT Demo,47371.62
7/3/25 0:18:10,Joel2,EUR/USD OTC,1.17377,92,QT Demo,47370.62
7/3/25 0:18:20,Joel2,EUR/USD OTC,1.17358,92,QT Demo,47369.62
7/3/25 0:18:30,Joel2,EUR/USD OTC,1.17362,92,QT Demo,47368.62
